Environment,Subject,Action,Start,End,Length
E04,S33,A27,266,291,25
E04,S34,A04,84,110,26
E04,S34,A05,1,20,19
E04,S34,A05,21,49,28
E04,S34,A05,257,285,28
E04,S34,A07,75,100,25
E04,S34,A07,101,127,26
E04,S34,A07,128,154,26
E04,S34,A07,155,185,30
E04,S34,A07,186,212,26
E04,S34,A07,213,241,28
E04,S34,A08,39,66,27
E04,S34,A08,67,96,29
E04,S34,A08,132,162,30
E04,S34,A08,163,187,24
E04,S34,A08,188,215,27
E04,S34,A08,216,245,29
E04,S34,A09,1,17,16
E04,S34,A09,18,41,23
E04,S34,A09,42,64,22
E04,S34,A09,65,88,23
E04,S34,A09,89,114,25
E04,S34,A09,115,143,28
E04,S34,A09,144,170,26
E04,S34,A09,171,199,28
E04,S34,A09,200,225,25
E04,S34,A09,226,252,26
E04,S34,A09,253,277,24
E04,S34,A10,39,67,28
E04,S34,A10,68,87,19
E04,S34,A10,88,108,20
E04,S34,A10,109,132,23
E04,S34,A10,133,150,17
E04,S34,A10,151,172,21
E04,S34,A10,173,194,21
E04,S34,A10,195,217,22
E04,S34,A10,218,242,24
E04,S34,A10,243,265,22
E04,S34,A10,266,287,21
E04,S34,A11,1,25,24
E04,S34,A11,26,51,25
E04,S34,A11,52,80,28
E04,S34,A11,81,109,28
E04,S34,A11,110,139,29
E04,S34,A11,140,167,27
E04,S34,A11,168,196,28
E04,S34,A11,230,256,26
E04,S34,A11,257,286,29
E04,S34,A12,1,13,12
E04,S34,A12,14,31,17
E04,S34,A12,32,47,15
E04,S34,A12,48,65,17
E04,S34,A12,66,83,17
E04,S34,A12,84,101,17
E04,S34,A12,102,120,18
E04,S34,A12,121,137,16
E04,S34,A12,138,157,19
E04,S34,A12,158,176,18
E04,S34,A12,177,195,18
E04,S34,A12,196,214,18
E04,S34,A12,215,235,20
E04,S34,A12,236,254,18
E04,S34,A12,255,272,17
E04,S34,A12,273,291,18
E04,S34,A13,1,11,10
E04,S34,A13,12,28,16
E04,S34,A13,29,45,16
E04,S34,A13,46,63,17
E04,S34,A13,64,82,18
E04,S34,A13,83,99,16
E04,S34,A13,100,117,17
E04,S34,A13,118,134,16
E04,S34,A13,135,153,18
E04,S34,A13,154,171,17
E04,S34,A13,172,189,17
E04,S34,A13,190,207,17
E04,S34,A13,208,225,17
E04,S34,A13,226,243,17
E04,S34,A13,244,262,18
E04,S34,A13,263,281,18
E04,S34,A14,1,26,25
E04,S34,A14,27,47,20
E04,S34,A14,48,66,18
E04,S34,A14,67,85,18
E04,S34,A14,86,108,22
E04,S34,A14,109,128,19
E04,S34,A14,129,148,19
E04,S34,A14,149,170,21
E04,S34,A14,171,191,20
E04,S34,A14,192,212,20
E04,S34,A14,213,233,20
E04,S34,A14,234,256,22
E04,S34,A14,257,279,22
E04,S34,A14,280,297,17
E04,S34,A15,1,12,11
E04,S34,A15,13,36,23
E04,S34,A15,37,59,22
E04,S34,A15,60,85,25
E04,S34,A15,86,113,27
E04,S34,A15,114,139,25
E04,S34,A15,140,166,26
E04,S34,A15,167,195,28
E04,S34,A15,196,221,25
E04,S34,A15,222,246,24
E04,S34,A15,247,273,26
E04,S34,A16,1,30,29
E04,S34,A16,31,52,21
E04,S34,A16,53,77,24
E04,S34,A16,78,103,25
E04,S34,A16,104,128,24
E04,S34,A16,129,154,25
E04,S34,A16,155,181,26
E04,S34,A16,182,207,25
E04,S34,A16,208,231,23
E04,S34,A16,232,256,24
E04,S34,A16,257,281,24
E04,S34,A17,1,19,18
E04,S34,A17,20,38,18
E04,S34,A17,39,58,19
E04,S34,A17,59,77,18
E04,S34,A17,78,97,19
E04,S34,A17,98,116,18
E04,S34,A17,117,136,19
E04,S34,A17,137,153,16
E04,S34,A17,154,170,16
E04,S34,A17,171,188,17
E04,S34,A17,189,207,18
E04,S34,A17,208,224,16
E04,S34,A17,225,243,18
E04,S34,A17,244,262,18
E04,S34,A17,263,282,19
E04,S34,A18,1,24,23
E04,S34,A18,25,47,22
E04,S34,A18,48,68,20
E04,S34,A18,69,88,19
E04,S34,A18,89,110,21
E04,S34,A18,111,130,19
E04,S34,A18,131,151,20
E04,S34,A18,152,174,22
E04,S34,A18,175,196,21
E04,S34,A18,197,218,21
E04,S34,A18,219,241,22
E04,S34,A18,242,265,23
E04,S34,A18,266,288,22
E04,S34,A19,1,25,24
E04,S34,A19,26,56,30
E04,S34,A19,57,79,22
E04,S34,A19,80,103,23
E04,S34,A19,104,130,26
E04,S34,A19,131,158,27
E04,S34,A19,159,188,29
E04,S34,A19,189,216,27
E04,S34,A19,217,246,29
E04,S34,A19,247,277,30
E04,S34,A20,1,30,29
E04,S34,A20,31,54,23
E04,S34,A20,55,76,21
E04,S34,A20,77,100,23
E04,S34,A20,101,123,22
E04,S34,A20,124,148,24
E04,S34,A20,149,175,26
E04,S34,A20,176,200,24
E04,S34,A20,201,225,24
E04,S34,A20,226,250,24
E04,S34,A20,251,276,25
E04,S34,A21,1,29,28
E04,S34,A21,30,52,22
E04,S34,A21,53,75,22
E04,S34,A21,76,99,23
E04,S34,A21,100,121,21
E04,S34,A21,122,143,21
E04,S34,A21,144,165,21
E04,S34,A21,166,189,23
E04,S34,A21,190,213,23
E04,S34,A21,214,235,21
E04,S34,A21,236,257,21
E04,S34,A21,258,281,23
E04,S34,A22,1,30,29
E04,S34,A22,31,52,21
E04,S34,A22,53,73,20
E04,S34,A22,74,94,20
E04,S34,A22,95,120,25
E04,S34,A22,121,141,20
E04,S34,A22,142,164,22
E04,S34,A22,165,189,24
E04,S34,A22,190,211,21
E04,S34,A22,212,233,21
E04,S34,A22,234,255,21
E04,S34,A22,256,278,22
E04,S34,A23,1,20,19
E04,S34,A23,21,42,21
E04,S34,A23,43,66,23
E04,S34,A23,67,88,21
E04,S34,A23,89,109,20
E04,S34,A23,110,130,20
E04,S34,A23,131,152,21
E04,S34,A23,153,177,24
E04,S34,A23,178,196,18
E04,S34,A23,197,219,22
E04,S34,A23,220,241,21
E04,S34,A23,242,261,19
E04,S34,A23,262,284,22
E04,S34,A24,1,26,25
E04,S34,A24,27,45,18
E04,S34,A24,46,64,18
E04,S34,A24,65,83,18
E04,S34,A24,84,103,19
E04,S34,A24,104,121,17
E04,S34,A24,122,139,17
E04,S34,A24,140,159,19
E04,S34,A24,160,177,17
E04,S34,A24,178,196,18
E04,S34,A24,197,215,18
E04,S34,A24,216,236,20
E04,S34,A24,237,256,19
E04,S34,A24,257,276,19
E04,S34,A24,277,297,20
E04,S34,A25,1,20,19
E04,S34,A25,21,41,20
E04,S34,A25,42,63,21
E04,S34,A25,64,84,20
E04,S34,A25,85,106,21
E04,S34,A25,107,129,22
E04,S34,A25,130,150,20
E04,S34,A25,151,173,22
E04,S34,A25,174,194,20
E04,S34,A25,195,217,22
E04,S34,A25,218,239,21
E04,S34,A25,240,263,23
E04,S34,A25,264,287,23
E04,S34,A27,1,29,28
E04,S34,A27,30,59,29
E04,S34,A27,93,121,28
E04,S34,A27,122,150,28
E04,S34,A27,151,176,25
E04,S34,A27,177,204,27
E04,S34,A27,205,230,25
E04,S34,A27,231,260,29
E04,S34,A27,261,282,21
E04,S35,A04,1,12,11
E04,S35,A04,13,31,18
E04,S35,A04,32,48,16
E04,S35,A04,49,65,16
E04,S35,A04,66,83,17
E04,S35,A04,84,100,16
E04,S35,A04,101,117,16
E04,S35,A04,118,133,15
E04,S35,A04,134,149,15
E04,S35,A04,150,166,16
E04,S35,A04,167,182,15
E04,S35,A04,183,199,16
E04,S35,A04,200,216,16
E04,S35,A04,217,232,15
E04,S35,A04,233,248,15
E04,S35,A04,249,264,15
E04,S35,A04,265,280,15
E04,S35,A04,281,297,16
E04,S35,A05,1,19,18
E04,S35,A05,20,37,17
E04,S35,A05,38,54,16
E04,S35,A05,55,70,15
E04,S35,A05,71,86,15
E04,S35,A05,87,104,17
E04,S35,A05,105,120,15
E04,S35,A05,121,137,16
E04,S35,A05,138,154,16
E04,S35,A05,155,171,16
E04,S35,A05,172,188,16
E04,S35,A05,189,206,17
E04,S35,A05,207,221,14
E04,S35,A05,222,237,15
E04,S35,A05,238,253,15
E04,S35,A05,254,269,15
E04,S35,A05,270,285,15
E04,S35,A07,1,23,22
E04,S35,A07,24,52,28
E04,S35,A07,53,79,26
E04,S35,A07,80,105,25
E04,S35,A07,106,131,25
E04,S35,A07,132,156,24
E04,S35,A07,157,180,23
E04,S35,A07,181,203,22
E04,S35,A07,204,227,23
E04,S35,A07,228,250,22
E04,S35,A07,251,272,21
E04,S35,A07,273,297,24
E04,S35,A08,1,25,24
E04,S35,A08,26,48,22
E04,S35,A08,49,70,21
E04,S35,A08,71,91,20
E04,S35,A08,92,112,20
E04,S35,A08,113,132,19
E04,S35,A08,133,152,19
E04,S35,A08,153,173,20
E04,S35,A08,174,194,20
E04,S35,A08,195,213,18
E04,S35,A08,214,234,20
E04,S35,A08,235,254,19
E04,S35,A08,255,274,19
E04,S35,A08,275,295,20
E04,S35,A09,1,19,18
E04,S35,A09,20,41,21
E04,S35,A09,42,66,24
E04,S35,A09,67,89,22
E04,S35,A09,90,110,20
E04,S35,A09,111,131,20
E04,S35,A09,132,154,22
E04,S35,A09,155,176,21
E04,S35,A09,177,199,22
E04,S35,A09,200,221,21
E04,S35,A09,222,243,21
E04,S35,A09,244,265,21
E04,S35,A09,266,287,21
E04,S35,A10,1,25,24
E04,S35,A10,26,49,23
E04,S35,A10,50,67,17
E04,S35,A10,68,87,19
E04,S35,A10,88,108,20
E04,S35,A10,109,127,18
E04,S35,A10,128,148,20
E04,S35,A10,149,168,19
E04,S35,A10,169,186,17
E04,S35,A10,187,204,17
E04,S35,A10,205,224,19
E04,S35,A10,225,241,16
E04,S35,A10,242,259,17
E04,S35,A10,260,278,18
E04,S35,A10,279,297,18
E04,S35,A11,1,30,29
E04,S35,A11,31,53,22
E04,S35,A11,54,76,22
E04,S35,A11,77,100,23
E04,S35,A11,101,123,22
E04,S35,A11,124,148,24
E04,S35,A11,149,170,21
E04,S35,A11,171,193,22
E04,S35,A11,194,214,20
E04,S35,A11,215,236,21
E04,S35,A11,237,258,21
E04,S35,A11,259,279,20
E04,S35,A12,8,19,11
E04,S35,A12,20,33,13
E04,S35,A12,34,47,13
E04,S35,A12,48,61,13
E04,S35,A12,62,76,14
E04,S35,A12,77,88,11
E04,S35,A12,89,103,14
E04,S35,A12,104,117,13
E04,S35,A12,118,131,13
E04,S35,A12,132,146,14
E04,S35,A12,147,161,14
E04,S35,A12,162,176,14
E04,S35,A12,177,190,13
E04,S35,A12,191,205,14
E04,S35,A12,206,219,13
E04,S35,A12,220,234,14
E04,S35,A12,235,248,13
E04,S35,A12,249,263,14
E04,S35,A12,264,276,12
E04,S35,A12,277,291,14
E04,S35,A13,1,21,20
E04,S35,A13,22,37,15
E04,S35,A13,38,54,16
E04,S35,A13,55,70,15
E04,S35,A13,71,86,15
E04,S35,A13,87,103,16
E04,S35,A13,104,119,15
E04,S35,A13,120,134,14
E04,S35,A13,135,150,15
E04,S35,A13,151,166,15
E04,S35,A13,167,182,15
E04,S35,A13,183,198,15
E04,S35,A13,199,214,15
E04,S35,A13,215,229,14
E04,S35,A13,230,245,15
E04,S35,A13,246,260,14
E04,S35,A13,261,276,15
E04,S35,A13,277,291,14
E04,S35,A14,1,15,14
E04,S35,A14,16,30,14
E04,S35,A14,31,45,14
E04,S35,A14,46,61,15
E04,S35,A14,62,77,15
E04,S35,A14,78,92,14
E04,S35,A14,93,106,13
E04,S35,A14,107,121,14
E04,S35,A14,122,136,14
E04,S35,A14,137,151,14
E04,S35,A14,152,166,14
E04,S35,A14,167,181,14
E04,S35,A14,182,196,14
E04,S35,A14,197,211,14
E04,S35,A14,212,225,13
E04,S35,A14,226,240,14
E04,S35,A14,241,255,14
E04,S35,A14,256,271,15
E04,S35,A14,272,285,13
E04,S35,A15,38,62,24
E04,S35,A15,63,87,24
E04,S35,A15,88,111,23
E04,S35,A15,112,134,22
E04,S35,A15,135,157,22
E04,S35,A15,158,180,22
E04,S35,A15,181,201,20
E04,S35,A15,202,223,21
E04,S35,A15,224,245,21
E04,S35,A15,246,265,19
E04,S35,A15,266,285,19
E04,S35,A16,1,25,24
E04,S35,A16,26,47,21
E04,S35,A16,48,69,21
E04,S35,A16,70,91,21
E04,S35,A16,92,112,20
E04,S35,A16,113,135,22
E04,S35,A16,136,155,19
E04,S35,A16,156,177,21
E04,S35,A16,178,198,20
E04,S35,A16,199,219,20
E04,S35,A16,220,240,20
E04,S35,A16,241,260,19
E04,S35,A16,261,280,19
E04,S35,A17,1,19,18
E04,S35,A17,20,37,17
E04,S35,A17,38,54,16
E04,S35,A17,55,71,16
E04,S35,A17,72,88,16
E04,S35,A17,89,105,16
E04,S35,A17,106,122,16
E04,S35,A17,123,138,15
E04,S35,A17,139,154,15
E04,S35,A17,155,170,15
E04,S35,A17,171,187,16
E04,S35,A17,188,203,15
E04,S35,A17,204,219,15
E04,S35,A17,220,235,15
E04,S35,A17,236,251,15
E04,S35,A17,252,267,15
E04,S35,A17,268,282,14
E04,S35,A17,283,297,14
E04,S35,A18,1,14,13
E04,S35,A18,15,30,15
E04,S35,A18,31,46,15
E04,S35,A18,47,61,14
E04,S35,A18,62,77,15
E04,S35,A18,78,93,15
E04,S35,A18,94,109,15
E04,S35,A18,110,124,14
E04,S35,A18,125,140,15
E04,S35,A18,141,156,15
E04,S35,A18,157,171,14
E04,S35,A18,172,187,15
E04,S35,A18,188,202,14
E04,S35,A18,203,217,14
E04,S35,A18,218,232,14
E04,S35,A18,233,248,15
E04,S35,A18,249,263,14
E04,S35,A18,264,278,14
E04,S35,A18,279,294,15
E04,S35,A19,1,12,11
E04,S35,A19,13,26,13
E04,S35,A19,27,39,12
E04,S35,A19,40,53,13
E04,S35,A19,54,68,14
E04,S35,A19,69,84,15
E04,S35,A19,85,100,15
E04,S35,A19,101,117,16
E04,S35,A19,118,132,14
E04,S35,A19,133,147,14
E04,S35,A19,148,160,12
E04,S35,A19,161,175,14
E04,S35,A19,176,191,15
E04,S35,A19,192,204,12
E04,S35,A19,205,217,12
E04,S35,A19,218,232,14
E04,S35,A19,233,245,12
E04,S35,A19,246,257,11
E04,S35,A19,258,272,14
E04,S35,A19,273,285,12
E04,S35,A19,286,297,11
E04,S35,A20,1,29,28
E04,S35,A20,30,54,24
E04,S35,A20,55,78,23
E04,S35,A20,79,102,23
E04,S35,A20,103,124,21
E04,S35,A20,125,147,22
E04,S35,A20,148,170,22
E04,S35,A20,171,192,21
E04,S35,A20,193,216,23
E04,S35,A20,217,238,21
E04,S35,A20,239,258,19
E04,S35,A20,259,280,21
E04,S35,A21,1,29,28
E04,S35,A21,30,53,23
E04,S35,A21,54,76,22
E04,S35,A21,77,101,24
E04,S35,A21,102,124,22
E04,S35,A21,125,148,23
E04,S35,A21,149,170,21
E04,S35,A21,171,193,22
E04,S35,A21,194,214,20
E04,S35,A21,215,235,20
E04,S35,A21,236,257,21
E04,S35,A21,258,279,21
E04,S35,A21,280,297,17
E04,S35,A22,1,18,17
E04,S35,A22,19,35,16
E04,S35,A22,36,48,12
E04,S35,A22,49,65,16
E04,S35,A22,66,82,16
E04,S35,A22,83,98,15
E04,S35,A22,99,114,15
E04,S35,A22,115,129,14
E04,S35,A22,130,146,16
E04,S35,A22,147,161,14
E04,S35,A22,162,177,15
E04,S35,A22,178,192,14
E04,S35,A22,193,206,13
E04,S35,A22,207,222,15
E04,S35,A22,223,235,12
E04,S35,A22,236,251,15
E04,S35,A22,252,266,14
E04,S35,A22,267,281,14
E04,S35,A22,282,294,12
E04,S35,A23,1,12,11
E04,S35,A23,13,27,14
E04,S35,A23,38,49,11
E04,S35,A23,50,63,13
E04,S35,A23,64,76,12
E04,S35,A23,77,88,11
E04,S35,A23,89,101,12
E04,S35,A23,111,122,11
E04,S35,A23,123,133,10
E04,S35,A23,134,144,10
E04,S35,A23,145,155,10
E04,S35,A23,156,167,11
E04,S35,A23,178,188,10
E04,S35,A23,189,199,10
E04,S35,A23,200,210,10
E04,S35,A23,211,221,10
E04,S35,A23,222,233,11
E04,S35,A23,234,244,10
E04,S35,A23,245,256,11
E04,S35,A23,257,267,10
E04,S35,A23,268,279,11
E04,S35,A23,280,290,10
E04,S35,A24,1,14,13
E04,S35,A24,15,30,15
E04,S35,A24,31,44,13
E04,S35,A24,45,59,14
E04,S35,A24,60,74,14
E04,S35,A24,75,89,14
E04,S35,A24,90,104,14
E04,S35,A24,105,118,13
E04,S35,A24,119,132,13
E04,S35,A24,133,146,13
E04,S35,A24,147,161,14
E04,S35,A24,162,175,13
E04,S35,A24,176,189,13
E04,S35,A24,190,204,14
E04,S35,A24,205,218,13
E04,S35,A24,219,232,13
E04,S35,A24,233,246,13
E04,S35,A24,247,260,13
E04,S35,A24,261,288,27
E04,S35,A25,10,23,13
E04,S35,A25,24,40,16
E04,S35,A25,41,55,14
E04,S35,A25,56,71,15
E04,S35,A25,72,87,15
E04,S35,A25,88,100,12
E04,S35,A25,101,114,13
E04,S35,A25,115,130,15
E04,S35,A25,131,143,12
E04,S35,A25,144,157,13
E04,S35,A25,158,171,13
E04,S35,A25,172,186,14
E04,S35,A25,187,200,13
E04,S35,A25,201,215,14
E04,S35,A25,216,229,13
E04,S35,A25,230,243,13
E04,S35,A25,244,259,15
E04,S35,A25,260,273,13
E04,S35,A25,274,286,12
E04,S35,A26,1,12,11
E04,S35,A26,13,23,10
E04,S35,A26,44,54,10
E04,S35,A26,75,85,10
E04,S35,A26,86,96,10
E04,S35,A26,117,127,10
E04,S35,A26,138,148,10
E04,S35,A26,169,179,10
E04,S35,A26,190,200,10
E04,S35,A26,231,241,10
E04,S35,A26,242,252,10
E04,S35,A27,1,15,14
E04,S35,A27,16,36,20
E04,S35,A27,37,59,22
E04,S35,A27,60,82,22
E04,S35,A27,83,101,18
E04,S35,A27,102,124,22
E04,S35,A27,125,142,17
E04,S35,A27,143,161,18
E04,S35,A27,162,180,18
E04,S35,A27,181,201,20
E04,S35,A27,202,220,18
E04,S35,A27,221,239,18
E04,S35,A27,240,259,19
E04,S35,A27,260,277,17
E04,S35,A27,278,296,18
E04,S36,A04,1,25,24
E04,S36,A04,92,121,29
E04,S36,A04,122,144,22
E04,S36,A04,145,165,20
E04,S36,A04,166,190,24
E04,S36,A04,191,212,21
E04,S36,A04,213,234,21
E04,S36,A04,235,257,22
E04,S36,A04,258,283,25
E04,S36,A05,1,12,11
E04,S36,A05,13,38,25
E04,S36,A05,39,61,22
E04,S36,A05,62,85,23
E04,S36,A05,86,110,24
E04,S36,A05,111,134,23
E04,S36,A05,135,158,23
E04,S36,A05,159,180,21
E04,S36,A05,181,203,22
E04,S36,A05,204,226,22
E04,S36,A05,227,251,24
E04,S36,A05,252,274,22
E04,S36,A07,1,27,26
E04,S36,A08,1,20,19
E04,S36,A09,1,14,13
E04,S36,A09,15,42,27
E04,S36,A09,43,72,29
E04,S36,A09,73,101,28
E04,S36,A09,102,127,25
E04,S36,A09,128,155,27
E04,S36,A09,156,185,29
E04,S36,A09,186,211,25
E04,S36,A09,212,237,25
E04,S36,A09,238,266,28
E04,S36,A09,267,292,25
E04,S36,A10,1,18,17
E04,S36,A10,19,46,27
E04,S36,A10,47,72,25
E04,S36,A10,73,102,29
E04,S36,A10,103,129,26
E04,S36,A10,130,157,27
E04,S36,A10,158,185,27
E04,S36,A10,186,213,27
E04,S36,A10,214,244,30
E04,S36,A10,245,269,24
E04,S36,A10,270,297,27
E04,S36,A11,1,15,14
E04,S36,A12,1,11,10
E04,S36,A12,12,30,18
E04,S36,A12,31,50,19
E04,S36,A12,51,70,19
E04,S36,A12,71,88,17
E04,S36,A12,89,110,21
E04,S36,A12,111,131,20
E04,S36,A12,132,153,21
E04,S36,A12,154,171,17
E04,S36,A12,172,192,20
E04,S36,A12,193,212,19
E04,S36,A12,213,236,23
E04,S36,A12,237,255,18
E04,S36,A12,256,277,21
E04,S36,A13,1,12,11
E04,S36,A13,13,35,22
E04,S36,A13,36,58,22
E04,S36,A13,59,81,22
E04,S36,A13,82,105,23
E04,S36,A13,106,127,21
E04,S36,A13,128,151,23
E04,S36,A13,152,174,22
E04,S36,A13,175,195,20
E04,S36,A13,196,216,20
E04,S36,A13,217,238,21
E04,S36,A13,239,259,20
E04,S36,A13,260,280,20
E04,S36,A14,1,15,14
E04,S36,A14,16,36,20
E04,S36,A14,37,59,22
E04,S36,A14,60,80,20
E04,S36,A14,81,103,22
E04,S36,A14,104,126,22
E04,S36,A14,127,148,21
E04,S36,A14,149,169,20
E04,S36,A14,170,192,22
E04,S36,A14,193,212,19
E04,S36,A14,213,231,18
E04,S36,A14,232,252,20
E04,S36,A14,253,276,23
E04,S36,A14,277,297,20
E04,S36,A15,1,15,14
E04,S36,A15,16,44,28
E04,S36,A15,80,106,26
E04,S36,A15,107,134,27
E04,S36,A15,135,164,29
E04,S36,A15,165,191,26
E04,S36,A15,192,219,27
E04,S36,A15,220,246,26
E04,S36,A15,247,273,26
E04,S36,A16,1,22,21
E04,S36,A16,23,48,25
E04,S36,A16,49,74,25
E04,S36,A16,75,101,26
E04,S36,A16,102,128,26
E04,S36,A16,129,156,27
E04,S36,A16,157,183,26
E04,S36,A16,184,208,24
E04,S36,A16,209,237,28
E04,S36,A16,238,261,23
E04,S36,A16,262,288,26
E04,S36,A17,1,11,10
E04,S36,A17,12,29,17
E04,S36,A17,30,46,16
E04,S36,A17,47,63,16
E04,S36,A17,64,82,18
E04,S36,A17,83,99,16
E04,S36,A17,100,116,16
E04,S36,A17,117,134,17
E04,S36,A17,135,152,17
E04,S36,A17,153,171,18
E04,S36,A17,172,189,17
E04,S36,A17,190,206,16
E04,S36,A17,207,226,19
E04,S36,A17,227,244,17
E04,S36,A17,245,262,17
E04,S36,A17,263,280,17
E04,S36,A17,281,296,15
E04,S36,A18,1,20,19
E04,S36,A18,21,38,17
E04,S36,A18,39,55,16
E04,S36,A18,56,74,18
E04,S36,A18,75,92,17
E04,S36,A18,93,110,17
E04,S36,A18,111,130,19
E04,S36,A18,131,147,16
E04,S36,A18,148,165,17
E04,S36,A18,166,181,15
E04,S36,A18,182,195,13
E04,S36,A18,196,211,15
E04,S36,A18,212,226,14
E04,S36,A18,227,240,13
E04,S36,A18,241,255,14
E04,S36,A18,256,270,14
E04,S36,A18,271,284,13
E04,S36,A19,1,14,13
E04,S36,A19,15,37,22
E04,S36,A19,38,62,24
E04,S36,A19,63,86,23
E04,S36,A19,87,108,21
E04,S36,A19,109,129,20
E04,S36,A19,130,154,24
E04,S36,A19,155,177,22
E04,S36,A19,178,198,20
E04,S36,A19,199,221,22
E04,S36,A19,222,243,21
E04,S36,A19,244,265,21
E04,S36,A19,266,288,22
E04,S36,A20,1,11,10
E04,S36,A20,12,36,24
E04,S36,A20,37,62,25
E04,S36,A20,63,87,24
E04,S36,A20,88,113,25
E04,S36,A20,114,138,24
E04,S36,A20,139,161,22
E04,S36,A20,162,187,25
E04,S36,A20,188,209,21
E04,S36,A20,210,231,21
E04,S36,A20,232,256,24
E04,S36,A20,257,280,23
E04,S36,A21,7,31,24
E04,S36,A21,32,54,22
E04,S36,A21,55,77,22
E04,S36,A21,78,100,22
E04,S36,A21,101,123,22
E04,S36,A21,124,145,21
E04,S36,A21,146,166,20
E04,S36,A21,167,189,22
E04,S36,A21,190,209,19
E04,S36,A21,210,232,22
E04,S36,A21,233,253,20
E04,S36,A21,254,275,21
E04,S36,A21,276,297,21
E04,S36,A22,1,11,10
E04,S36,A22,12,29,17
E04,S36,A22,30,46,16
E04,S36,A22,47,66,19
E04,S36,A22,67,88,21
E04,S36,A22,89,105,16
E04,S36,A22,106,127,21
E04,S36,A22,128,143,15
E04,S36,A22,144,163,19
E04,S36,A22,164,183,19
E04,S36,A22,184,202,18
E04,S36,A22,203,226,23
E04,S36,A22,227,248,21
E04,S36,A22,249,272,23
E04,S36,A22,273,293,20
E04,S36,A23,10,30,20
E04,S36,A23,31,51,20
E04,S36,A23,52,72,20
E04,S36,A23,73,90,17
E04,S36,A23,91,113,22
E04,S36,A23,114,131,17
E04,S36,A23,132,156,24
E04,S36,A23,157,174,17
E04,S36,A23,175,198,23
E04,S36,A23,199,216,17
E04,S36,A23,217,240,23
E04,S36,A23,241,259,18
E04,S36,A23,260,282,22
E04,S36,A24,7,25,18
E04,S36,A24,26,43,17
E04,S36,A24,44,65,21
E04,S36,A24,66,85,19
E04,S36,A24,86,110,24
E04,S36,A24,111,130,19
E04,S36,A24,131,150,19
E04,S36,A24,151,172,21
E04,S36,A24,173,191,18
E04,S36,A24,192,213,21
E04,S36,A24,214,236,22
E04,S36,A24,237,257,20
E04,S36,A24,258,279,21
E04,S36,A24,280,297,17
E04,S36,A25,10,30,20
E04,S36,A25,31,53,22
E04,S36,A25,54,73,19
E04,S36,A25,74,95,21
E04,S36,A25,96,116,20
E04,S36,A25,117,137,20
E04,S36,A25,138,157,19
E04,S36,A25,158,180,22
E04,S36,A25,181,201,20
E04,S36,A25,202,222,20
E04,S36,A25,223,241,18
E04,S36,A25,242,261,19
E04,S36,A25,262,281,19
E04,S36,A25,282,297,15
E04,S36,A27,1,22,21
E04,S36,A27,23,50,27
E04,S36,A27,51,79,28
E04,S36,A27,80,104,24
E04,S36,A27,105,131,26
E04,S36,A27,132,153,21
E04,S36,A27,154,178,24
E04,S36,A27,179,205,26
E04,S36,A27,206,228,22
E04,S36,A27,229,255,26
E04,S36,A27,256,277,21
E04,S37,A04,1,14,13
E04,S37,A04,15,40,25
E04,S37,A04,41,67,26
E04,S37,A04,68,97,29
E04,S37,A04,98,123,25
E04,S37,A04,124,150,26
E04,S37,A04,151,176,25
E04,S37,A04,177,207,30
E04,S37,A04,208,237,29
E04,S37,A04,238,267,29
E04,S37,A05,1,18,17
E04,S37,A05,19,47,28
E04,S37,A05,48,77,29
E04,S37,A05,78,108,30
E04,S37,A05,109,135,26
E04,S37,A05,136,164,28
E04,S37,A05,165,193,28
E04,S37,A05,194,222,28
E04,S37,A05,223,251,28
E04,S37,A05,252,281,29
E04,S37,A07,1,11,10
E04,S37,A07,12,42,30
E04,S37,A07,43,72,29
E04,S37,A07,106,133,27
E04,S37,A07,134,162,28
E04,S37,A07,163,191,28
E04,S37,A07,192,222,30
E04,S37,A07,223,252,29
E04,S37,A07,253,279,26
E04,S37,A08,1,12,11
E04,S37,A08,13,41,28
E04,S37,A08,42,68,26
E04,S37,A08,69,94,25
E04,S37,A08,95,121,26
E04,S37,A08,122,149,27
E04,S37,A08,150,176,26
E04,S37,A08,177,204,27
E04,S37,A08,205,231,26
E04,S37,A08,232,257,25
E04,S37,A08,258,283,25
E04,S37,A09,1,17,16
E04,S37,A09,18,40,22
E04,S37,A09,41,63,22
E04,S37,A09,64,86,22
E04,S37,A09,87,109,22
E04,S37,A09,110,132,22
E04,S37,A09,133,153,20
E04,S37,A09,154,176,22
E04,S37,A09,177,198,21
E04,S37,A09,199,219,20
E04,S37,A09,220,240,20
E04,S37,A09,241,261,20
E04,S37,A09,262,285,23
E04,S37,A10,9,34,25
E04,S37,A10,35,57,22
E04,S37,A10,58,80,22
E04,S37,A10,81,102,21
E04,S37,A10,103,124,21
E04,S37,A10,125,147,22
E04,S37,A10,148,171,23
E04,S37,A10,172,196,24
E04,S37,A10,197,218,21
E04,S37,A10,219,242,23
E04,S37,A10,243,265,22
E04,S37,A10,266,290,24
E04,S37,A11,9,38,29
E04,S37,A11,39,67,28
E04,S37,A11,68,96,28
E04,S37,A11,97,125,28
E04,S37,A11,126,152,26
E04,S37,A11,153,179,26
E04,S37,A11,180,204,24
E04,S37,A11,205,232,27
E04,S37,A11,233,260,27
E04,S37,A11,261,287,26
E04,S37,A12,1,22,21
E04,S37,A12,23,44,21
